1.1396103896103114,4.103896103895977
849.0238095238096,2.1856060606060055
849.0238095238096,704.2797619047619
1.1396103896103114,702.361471861472
110.4821428571428,598.7738095238095
659.1130952380953,585.3457792207793
417.4085497835498,619.875
260.10876623376623,362.82413419913416
534.4242424242425,353.23268398268397
402.06222943722946,201.68777056277054
392.47077922077926,57.81601731601722
361.7781385281386,349.39610389610385
474.9572510822511,343.64123376623377
432.75487012987014,424.2094155844156
421.24512987012986,491.3495670995671
