3.057900432900368,4.103896103895977
850.9420995670996,0.26731601731592036
847.1055194805197,704.2797619047619
3.057900432900368,704.2797619047619
164.194264069264,633.3030303030303
687.887445887446,602.6103896103896
440.42803030303037,619.875
252.43560606060603,372.4155844155844
542.0974025974026,368.5790043290043
392.47077922077926,180.58658008658006
392.47077922077926,82.75378787878776
352.1866883116883,353.23268398268397
478.79383116883116,353.23268398268397
432.75487012987014,418.45454545454544
421.24512987012986,485.59469696969694
